CustomerID,Recency,Frequency,GrossSpend,ReturnAmount,Monetary,ReturnRate,Cluster,Segment,silhouette,Emoji,Tagline,Action
15606,60,9,2920.16,-497.52,2422.64,0.1704,0,Champions,0.260224856533501,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15607,336,1,104.76,0.0,104.76,0.0,2,Hibernating,0.553689783205592,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15608,27,4,1093.68,0.0,1093.68,0.0,1,Regulars,0.03576696120970614,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15609,183,1,298.48,-28.45,270.03000000000003,0.0953,2,Hibernating,0.1765765934506382,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15610,51,1,112.46,0.0,112.46,0.0,1,Regulars,0.38400611338808144,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15611,9,13,1591.45,-23.06,1568.39,0.0145,0,Champions,0.49485319352799595,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15612,35,2,195.15,0.0,195.15,0.0,1,Regulars,0.5415701649267182,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15615,9,23,10399.74,-39.7,10360.04,0.0038,0,Champions,0.49840749254205113,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15618,32,4,776.851,-29.82,747.031,0.0384,1,Regulars,0.19319173049389712,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15619,10,1,336.40000000000003,0.0,336.40000000000003,0.0,1,Regulars,0.5783837697784414,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15620,56,3,1553.18,-28.78,1524.4,0.0185,1,Regulars,0.12294492900833055,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15621,3,4,1293.03,-134.26000000000002,1158.77,0.1038,0,Champions,0.03132462817730495,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15622,42,9,3709.56,-485.03,3224.5299999999997,0.1308,0,Champions,0.35994493666856503,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15623,140,1,301.03,0.0,301.03,0.0,1,Regulars,0.07443063918295656,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15624,116,4,588.13,0.0,588.13,0.0,1,Regulars,0.30931503714642505,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15625,103,4,1534.26,-29.7,1504.56,0.0194,0,Champions,0.032800670094327446,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15626,74,2,675.8,0.0,675.8,0.0,1,Regulars,0.5586493544111373,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15628,4,9,2870.24,-4.6,2865.6400000000003,0.0016,0,Champions,0.5705876395616886,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15630,44,2,1186.35,-5.95,1180.4,0.005,1,Regulars,0.4127078176157876,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15632,15,8,3285.31,-138.0,3147.31,0.042,0,Champions,0.5478721658583106,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15634,16,1,243.55,0.0,243.55,0.0,1,Regulars,0.5512183903696521,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15636,89,2,724.76,0.0,724.76,0.0,1,Regulars,0.5159794016234189,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15637,52,1,223.36,0.0,223.36,0.0,1,Regulars,0.49943216841101834,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15639,133,1,425.32,0.0,425.32,0.0,1,Regulars,0.1809971901829144,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15640,3,15,12416.11,-79.37,12336.74,0.0064,0,Champions,0.5207103690635595,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15641,104,4,1887.2,0.0,1887.2,0.0,0,Champions,0.11105464709843446,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15643,191,3,664.0,-16.6,647.4,0.025,2,Hibernating,0.09221626479781461,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15644,165,4,803.54,0.0,803.54,0.0,1,Regulars,0.12952701416907544,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15645,18,1,612.01,0.0,612.01,0.0,1,Regulars,0.5803683940900651,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15646,157,3,447.64,-22.5,425.14,0.0503,1,Regulars,0.09115257525078942,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15648,203,2,639.5,-57.45,582.05,0.0898,2,Hibernating,0.1676223157423227,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15649,335,2,816.0,0.0,816.0,0.0,2,Hibernating,0.4711040470252705,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15651,36,3,646.3,0.0,646.3,0.0,1,Regulars,0.4471429612223352,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15652,90,1,337.74,0.0,337.74,0.0,1,Regulars,0.42433594301200556,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15653,92,2,877.4399999999999,0.0,877.4399999999999,0.0,1,Regulars,0.4893079057244042,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15654,8,2,922.53,0.0,922.53,0.0,1,Regulars,0.44796113631888973,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15655,242,1,560.67,-49.35,511.31999999999994,0.088,2,Hibernating,0.3421871300767794,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15656,44,4,748.5,0.0,748.5,0.0,1,Regulars,0.23919581415041524,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15657,22,1,30.0,0.0,30.0,0.0,1,Regulars,0.22665495274693057,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15658,189,5,1024.1,-65.2,958.9,0.0637,1,Regulars,0.023818416549105187,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15659,43,1,306.45,0.0,306.45,0.0,1,Regulars,0.551121329771648,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15660,24,9,1600.86,-48.85,1552.01,0.0305,0,Champions,0.48600861531797607,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15661,316,2,309.8,0.0,309.8,0.0,2,Hibernating,0.5564142239550331,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15663,105,1,138.14,0.0,138.14,0.0,1,Regulars,0.21225776597371387,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15664,50,1,386.43,-27.799999999999997,358.63,0.0719,1,Regulars,0.43180991662744245,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15665,167,2,2222.21,0.0,2222.21,0.0,1,Regulars,0.11657226573914888,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15667,39,1,301.32,0.0,301.32,0.0,1,Regulars,0.5549412794027538,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15668,217,1,76.32000000000001,0.0,76.32000000000001,0.0,2,Hibernating,0.402355017328326,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15669,39,4,684.34,-6.65,677.69,0.0097,1,Regulars,0.2679099166399863,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15670,296,1,173.05,0.0,173.05,0.0,2,Hibernating,0.5952254833992476,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15671,18,7,2657.13,-21.64,2635.49,0.0081,0,Champions,0.5475871719606036,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15673,87,4,2726.23,0.0,2726.23,0.0,0,Champions,0.24744605649361,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15674,72,5,2446.6,-702.5799999999999,1744.02,0.2872,3,High-Return Risk,0.197312914738966,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
15675,80,3,323.69,0.0,323.69,0.0,1,Regulars,0.49047484783065587,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15676,18,3,3435.76,-111.67,3324.09,0.0325,0,Champions,0.20556359268926616,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15677,48,1,657.23,0.0,657.23,0.0,1,Regulars,0.5561088980531199,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15678,52,1,352.7,0.0,352.7,0.0,1,Regulars,0.5469541644116589,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15679,23,4,781.28,0.0,781.28,0.0,1,Regulars,0.2001204139584616,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15680,8,3,1333.68,0.0,1333.68,0.0,1,Regulars,0.1432757744169753,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15681,24,5,1426.16,-479.8,946.36,0.3364,3,High-Return Risk,0.36210236555128067,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
15683,116,1,193.75,0.0,193.75,0.0,1,Regulars,0.19925835323357502,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15687,8,9,2993.1,-11.6,2981.5,0.0039,0,Champions,0.5767778323184931,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15689,119,2,254.1,0.0,254.1,0.0,1,Regulars,0.2850090214092335,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15690,3,2,239.76,0.0,239.76,0.0,1,Regulars,0.5791052355227648,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15691,251,1,136.8,0.0,136.8,0.0,2,Hibernating,0.5402317618379828,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15692,27,1,191.04,0.0,191.04,0.0,1,Regulars,0.5142058778806404,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15694,0,14,6479.4,-55.8,6423.599999999999,0.0086,0,Champions,0.5604785357572438,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15695,266,2,409.98,0.0,409.98,0.0,2,Hibernating,0.509806801614567,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15696,32,8,2711.11,-92.0,2619.11,0.0339,0,Champions,0.5464513237978468,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15699,17,1,309.65,0.0,309.65,0.0,1,Regulars,0.5725421245313254,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15700,171,2,696.68,-32.65,664.03,0.0469,2,Hibernating,0.0027732848097098183,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15701,1,4,1529.0,0.0,1529.0,0.0,0,Champions,0.15915204960034965,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15703,264,1,211.5,0.0,211.5,0.0,2,Hibernating,0.5815752379328002,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15704,139,4,2293.62,0.0,2293.62,0.0,0,Champions,0.11295553004435446,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15705,200,1,143.1,0.0,143.1,0.0,2,Hibernating,0.39668505935851617,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15706,63,4,1060.56,-58.75,1001.81,0.0554,1,Regulars,0.08278123446571274,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15707,34,4,916.98,0.0,916.98,0.0,1,Regulars,0.13967570109179916,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15708,40,7,3235.25,-34.519999999999996,3200.73,0.0107,0,Champions,0.5507876369246231,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15709,283,1,133.25,0.0,133.25,0.0,2,Hibernating,0.5734805008237835,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15712,8,5,1072.36,0.0,1072.36,0.0,0,Champions,0.16319431170781049,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15713,142,2,356.7,-9.95,346.75,0.0279,1,Regulars,0.15231111858787527,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15714,11,2,330.03000000000003,0.0,330.03000000000003,0.0,1,Regulars,0.59510356243444,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15716,145,4,1101.11,0.0,1101.11,0.0,1,Regulars,0.12665247139946578,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15717,233,1,150.3,0.0,150.3,0.0,2,Hibernating,0.5096669796228885,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15719,32,13,5030.07,-1.65,5028.42,0.0003,0,Champions,0.5691940120379739,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15720,23,1,598.73,0.0,598.73,0.0,1,Regulars,0.5824687098703468,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15721,11,1,471.4,0.0,471.4,0.0,1,Regulars,0.5880917642923139,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15722,35,5,2211.21,-41.35,2169.86,0.0187,0,Champions,0.4033425493388027,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15723,364,1,190.7,0.0,190.7,0.0,2,Hibernating,0.5668291172847777,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15724,200,2,218.25,-5.95,212.3,0.0273,2,Hibernating,0.3292629455662193,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15725,14,1,415.25,0.0,415.25,0.0,1,Regulars,0.5866030266547575,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15727,16,7,5159.06,0.0,5159.06,0.0,0,Champions,0.5476010339136225,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15729,212,1,85.0,-23.0,62.0,0.2706,3,High-Return Risk,-0.02612111595091903,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
15730,65,3,1120.88,-12.5,1108.38,0.0112,1,Regulars,0.2804005516299244,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15732,211,2,294.12,0.0,294.12,0.0,2,Hibernating,0.3790883864967345,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15733,282,1,162.3,0.0,162.3,0.0,2,Hibernating,0.5870275132441941,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15734,114,2,1339.45,0.0,1339.45,0.0,1,Regulars,0.35385184007268866,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15737,14,8,1188.12,-66.91,1121.21,0.0563,0,Champions,0.35254197448016994,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15738,18,16,4812.42,-23.65,4788.77,0.0049,0,Champions,0.5555838410518539,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15739,65,1,449.12,0.0,449.12,0.0,1,Regulars,0.5285357135263901,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15740,48,1,154.88,0.0,154.88,0.0,1,Regulars,0.44937084726380266,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15743,15,4,775.96,0.0,775.96,0.0,1,Regulars,0.19250554463748046,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15744,77,1,34.8,0.0,34.8,0.0,1,Regulars,0.127565098727103,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15745,18,4,1094.59,-23.35,1071.24,0.0213,1,Regulars,0.02317832415917316,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15746,133,1,196.88,-13.919999999999998,182.96,0.0707,1,Regulars,0.04607407903568658,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15747,12,3,946.64,0.0,946.64,0.0,1,Regulars,0.29834165104156046,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15748,39,1,144.36,0.0,144.36,0.0,1,Regulars,0.4537100476733694,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15749,234,3,44534.3,-22998.4,21535.9,0.5164,3,High-Return Risk,0.38957145187318465,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
15750,2,8,2463.05,-14.25,2448.8,0.0058,0,Champions,0.5516811666955366,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15752,39,7,2626.6,-8.45,2618.15,0.0032,0,Champions,0.5350327888316017,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15753,304,1,79.2,0.0,79.2,0.0,2,Hibernating,0.5275274143454978,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15754,50,3,458.57,-2.9,455.67,0.0063,1,Regulars,0.5121102672134885,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15755,9,6,2364.25,-45.37,2318.88,0.0192,0,Champions,0.4913355481183721,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15756,60,4,528.01,0.0,528.01,0.0,1,Regulars,0.3510854598395234,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15757,65,2,714.42,0.0,714.42,0.0,1,Regulars,0.5525891486178702,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15758,24,1,205.25,0.0,205.25,0.0,1,Regulars,0.5265764638079975,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15759,217,3,253.04,0.0,253.04,0.0,2,Hibernating,0.32144709745337335,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15762,64,2,583.75,0.0,583.75,0.0,1,Regulars,0.586735692812904,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15763,31,2,1086.92,-38.25,1048.67,0.0352,1,Regulars,0.4068644744383788,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15764,87,6,3279.97,-34.5,3245.47,0.0105,0,Champions,0.44382949291622614,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15766,63,1,315.06,0.0,315.06,0.0,1,Regulars,0.5137124593872435,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15768,115,3,621.8299999999999,-40.0,581.8299999999999,0.0643,1,Regulars,0.32055367496831955,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15769,6,26,56252.72,-4429.0,51823.72,0.0787,0,Champions,0.3966847034803269,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15773,5,1,635.6800000000001,0.0,635.6800000000001,0.0,1,Regulars,0.5583102094549043,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15774,68,1,270.8,0.0,270.8,0.0,1,Regulars,0.4834827631276815,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15775,244,1,104.9,0.0,104.9,0.0,2,Hibernating,0.5016728671940457,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15776,132,1,241.62,0.0,241.62,0.0,1,Regulars,0.11162293650419226,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15777,240,4,1047.11,-25.5,1021.61,0.0244,2,Hibernating,0.203383530735673,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15780,183,3,475.28,0.0,475.28,0.0,2,Hibernating,0.08000780414694035,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15781,24,3,345.46,-11.9,333.56,0.0344,1,Regulars,0.4880888581679261,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15782,9,3,2614.74,-20.8,2593.94,0.008,0,Champions,0.14687110939239828,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15783,10,1,246.3,0.0,246.3,0.0,1,Regulars,0.5535949646207927,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15785,32,5,2328.9700000000003,-25.22,2303.7500000000005,0.0108,0,Champions,0.4185641632829989,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15786,45,3,4919.0,-98.0,4821.0,0.0199,0,Champions,0.2529942930159059,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15787,25,3,933.26,0.0,933.26,0.0,1,Regulars,0.32298449119513145,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15789,357,1,351.3,0.0,351.3,0.0,2,Hibernating,0.5633166382172422,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15790,9,1,218.75,0.0,218.75,0.0,1,Regulars,0.5408196967220578,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15791,43,2,1612.69,-8.25,1604.44,0.0051,1,Regulars,0.299407350502435,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15793,14,3,965.61,-16.65,948.96,0.0172,1,Regulars,0.29180237344286997,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15795,149,1,610.01,0.0,610.01,0.0,1,Regulars,0.09165630419068235,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15796,0,8,2708.61,-44.95,2663.6600000000003,0.0166,0,Champions,0.5591870861131403,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15797,112,4,2207.4,0.0,2207.4,0.0,0,Champions,0.14734684427680278,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15799,75,3,884.14,0.0,884.14,0.0,1,Regulars,0.3678505948691776,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15800,106,2,696.89,0.0,696.89,0.0,1,Regulars,0.446607904940818,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15801,45,3,1063.95,-21.76,1042.19,0.0205,1,Regulars,0.2862168563369319,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15803,50,1,415.8200000000001,0.0,415.8200000000001,0.0,1,Regulars,0.5582240149495298,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15804,0,13,4206.39,-357.84,3848.55,0.0851,0,Champions,0.4868420362868742,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15805,22,17,5488.18,-76.31,5411.87,0.0139,0,Champions,0.5498283096566419,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15806,45,3,784.58,0.0,784.58,0.0,1,Regulars,0.40134721001183804,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15807,49,3,903.9,0.0,903.9,0.0,1,Regulars,0.35653380988813776,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15808,305,4,3651.27,-10.2,3641.07,0.0028,2,Hibernating,0.16254767340029744,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15809,35,5,515.77,-116.56,399.21,0.226,3,High-Return Risk,-0.09196924023326616,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
15810,78,4,1391.98,-246.55,1145.43,0.1771,0,Champions,-0.0011350065833321819,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15811,21,6,2218.62,-47.3,2171.3199999999997,0.0213,0,Champions,0.482277819978726,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
